Filename,Category,Kind,N_Features,N_Features_in_Policies_Complete,N_Features_in_Policies_Failed,N_Configurations,Z3_Policies_Evaluated,Z3_Alerts,AST_Alerts,Is_Match,T_Z3_ms,T_AST_ms,False_Positives_AST,False_Negatives_AST,Error_Mapping
service2902.yaml,tiny,Service,16,13,2,1,6,1,1,True,27528.91,41.9,[],[],
restrictedvolumes11240.yaml,tiny,Pod,22,481,187,1,49,13,13,True,177283.75,185.39,[],[],
core.v1.Service2.yaml,Service,STRUCTURAL_UNSAT,,,,,,86,0,0,1,3747.57,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
04-mysql-clusterip-service11.yaml,tiny,Service,11,13,2,1,6,1,1,True,27753.63,40.1,[],[],
rollingupdate3.yaml,tiny,Deployment,32,422,176,4,26,7,7,True,97294.57,120.0,[],[],
01-basic-pod-burstable.yaml,tiny,Pod,18,481,187,4,49,13,13,True,177288.59,187.76,[],[],
hostnamespaces2865.yaml,tiny,Pod,12,481,191,1,49,14,14,True,177005.07,214.98,[],[],
privileged0534.yaml,tiny,Pod,15,481,213,1,49,15,15,True,176590.4,203.96,[],[],
wp-service7.yaml,tiny,Service,15,13,4,2,6,2,2,True,27729.77,47.37,[],[],
selinuxoptions11107.yaml,tiny,Pod,22,481,187,1,49,13,13,True,177012.94,201.08,[],[],
allowprivilegeescalation0314.yaml,tiny,Pod,17,481,213,1,49,15,15,True,176666.53,199.3,[],[],
resource147_9.yaml,tiny,Pod,15,481,187,1,49,13,13,True,177091.02,185.85,[],[],
sysctls1451.yaml,tiny,Pod,15,481,187,5,49,13,13,True,177103.85,184.11,[],[],
shopfront-service79.yaml,tiny,Service,19,13,4,1,6,2,2,True,27494.72,47.77,[],[],
cafe-ingress1.yaml,tiny,Ingress,24,4,0,4,2,0,0,True,6973.99,26.45,[],[],
service1960.yaml,tiny,Service,19,13,4,1,6,2,2,True,27213.37,49.17,[],[],
0-service-account12.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7213.37,27.64,[],[],
ds-assignment_11.yaml,tiny,Service,16,13,4,1,6,2,2,True,27231.45,46.84,[],[],
windowshostprocess0753.yaml,tiny,Pod,15,481,200,1,49,15,15,True,176584.25,211.32,[],[],
hostpathvolumes1519.yaml,tiny,Pod,15,481,197,2,49,15,15,True,177000.72,210.29,[],[],
restrictedvolumes9158.yaml,tiny,Pod,31,481,136,1,49,11,11,True,177860.81,173.22,[],[],
all-services_4.yaml,tiny,Deployment,21,422,178,1,26,8,8,True,96833.64,119.72,[],[],
announce-app_1.yaml,tiny,Service,17,13,4,1,6,2,2,True,27258.44,46.64,[],[],
hostnamespaces2534.yaml,tiny,Pod,18,481,191,1,49,14,14,True,177054.75,190.85,[],[],
ingress-controller37_15.yaml,tiny,Job,41,420,176,100,25,7,7,True,93577.3,112.52,[],[],
application-failure_2.yaml,tiny,Pod,14,481,187,1,49,13,13,True,177012.2,184.97,[],[],
result-app-pod57.yaml,tiny,Pod,13,481,187,2,49,13,13,True,177162.48,184.06,[],[],
good-podcontrollers3.yaml,tiny,Deployment,24,422,178,4,26,8,8,True,97310.38,121.86,[],[],
selinuxoptions2384.yaml,tiny,Pod,28,481,136,1,49,11,11,True,177696.55,174.64,[],[],
deployment6392.yaml,tiny,Deployment,25,422,178,1,26,8,8,True,96828.7,117.9,[],[],
rbac387.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,6954.72,28.97,[],[],
hostports257.yaml,tiny,Pod,19,481,213,4,49,15,15,True,176656.54,200.09,[],[],
svc.quote-topology-aware-hints.yaml,tiny,Service,18,13,2,1,6,1,1,True,27786.21,43.18,[],[],
rq-dashboard-deployment.yaml,tiny,Deployment,27,422,178,6,26,8,8,True,96856.24,124.52,[],[],
pods-bad30.yaml,tiny,Pod,9,481,187,2,49,13,13,True,177181.3,185.87,[],[],
hostpathvolumes0333.yaml,tiny,Pod,13,481,187,2,49,13,13,True,177533.32,187.98,[],[],
auth7.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,6991.78,29.51,[],[],
gotk-components30_19.yaml,tiny,Service,21,13,2,4,6,1,1,True,27831.85,40.27,[],[],
capabilities_baseline01632.yaml,tiny,Pod,15,481,230,1,49,15,15,True,176784.05,207.82,[],[],
grafana-service9.yaml,tiny,Service,19,13,4,2,6,2,2,True,27205.82,45.23,[],[],
postgres-pv15.yaml,tiny,PersistentVolume,11,0,0,1,0,0,0,True,0.0,26.09,[],[],
deployment4577.yaml,tiny,Deployment,35,422,176,8,26,7,7,True,97257.85,112.98,[],[],
persistentvolume-ping2.yaml,tiny,PersistentVolume,23,0,0,1,0,0,0,True,0.0,26.15,[],[],
restrictedvolumes6367.yaml,tiny,Pod,19,481,187,1,49,13,13,True,177256.87,188.0,[],[],
secret-helm.yaml,tiny,Secret,7,14,0,2,4,0,0,True,7292.78,29.52,[],[],
restrictedvolumes15313.yaml,tiny,Pod,22,481,187,1,49,13,13,True,177216.33,194.56,[],[],
restrictedvolumes4384.yaml,tiny,Pod,32,481,136,1,49,11,11,True,177801.36,165.78,[],[],
apparmorprofile0229.yaml,tiny,Pod,14,481,187,1,49,13,13,True,177340.54,183.48,[],[],
db-secret18.yaml,tiny,Secret,7,14,0,1,4,0,0,True,7255.24,31.36,[],[],
02-strapi-service.yaml,tiny,Service,16,13,4,1,6,2,2,True,27253.78,47.29,[],[],
apps.v1.DaemonSet32.yaml,DaemonSet,STRUCTURAL_UNSAT,,,,,,1278,0,0,1,33696.56,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
catalog8_1.yaml,tiny,Deployment,37,422,178,8,26,8,8,True,97098.14,122.41,[],[],
vsphere-volume-pvcpod1.yaml,tiny,Pod,15,481,187,1,49,13,13,True,177399.89,186.36,[],[],
rbac285.yaml,tiny,ServiceAccount,7,7,0,1,3,0,0,True,7290.83,59.56,[],[],
service2476.yaml,tiny,Service,16,13,2,1,6,1,1,True,27608.32,49.56,[],[],
cert-manager119_36.yaml,tiny,RoleBinding,17,12,0,5,4,0,0,True,7019.89,32.17,[],[],
web-server4_1.yaml,tiny,Service,17,13,4,1,6,2,2,True,27536.03,46.44,[],[],
metrics-server55_3.yaml,tiny,RoleBinding,17,12,0,1,4,0,0,True,6978.98,30.49,[],[],
selinuxoptions0669.yaml,tiny,Pod,11,481,187,1,49,13,13,True,177520.67,193.13,[],[],
ingress-foo-bar1.yaml,tiny,Ingress,17,4,2,2,2,1,1,True,13638.61,40.88,[],[],
gluetun-service-http-proxy.yaml,tiny,Service,16,13,2,1,6,1,1,True,28026.52,43.08,[],[],
go4cloud_pvc-nfs1.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13372.63,31.84,[],[],
webapp-pod-wl051_1.yaml,tiny,Pod,16,481,187,1,49,13,13,True,177688.01,187.42,[],[],
selinuxoptions11819.yaml,tiny,Pod,22,481,187,1,49,13,13,True,177463.15,184.18,[],[],
pod-with-resource2.yaml,tiny,Pod,20,481,187,12,49,13,13,True,177593.69,190.32,[],[],
admin-level_3.yaml,tiny,ClusterRoleBinding,13,12,0,1,4,0,0,True,7288.69,30.75,[],[],
payment8.yaml,tiny,Deployment,25,422,178,1,26,8,8,True,97020.37,125.02,[],[],
sync5.yaml,tiny,Deployment,33,422,178,4,26,8,8,True,97106.02,120.13,[],[],
service288.yaml,tiny,Service,21,13,2,4,6,1,1,True,27604.3,43.19,[],[],
capabilities_baseline220.yaml,tiny,Pod,15,481,204,1,49,14,14,True,177470.47,191.74,[],[],
01-bookinfo1_6.yaml,tiny,Service,14,13,2,2,6,1,1,True,27837.27,44.98,[],[],
influxdb8_1.yaml,tiny,Service,16,13,2,3,6,1,1,True,27663.37,43.45,[],[],
windowshostprocess1749.yaml,tiny,Pod,18,481,195,1,49,15,15,True,177002.49,198.26,[],[],
service_account222.yaml,tiny,ServiceAccount,8,7,0,2,3,0,0,True,7280.77,29.58,[],[],
running-pods1.yaml,tiny,Pod,6,481,18,1,49,6,6,True,179321.7,141.88,[],[],
nfs22.yaml,tiny,PersistentVolume,12,0,0,1,0,0,0,True,0.0,23.97,[],[],
example47_3.yaml,tiny,Ingress,20,4,2,2,2,1,1,True,13377.62,42.81,[],[],
deployment4095_1.yaml,tiny,Deployment,34,422,188,1,26,9,9,True,96846.38,127.52,[],[],
nginx.deployment1.yaml,tiny,Deployment,27,422,178,6,26,8,8,True,96950.18,119.68,[],[],
capabilities_restricted368.yaml,tiny,Pod,30,481,153,169,49,12,12,True,177947.75,178.53,[],[],
pg_pvc1.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13588.1,33.88,[],[],
hostnamespaces1517.yaml,tiny,Pod,12,481,191,1,49,14,14,True,177228.04,191.44,[],[],
hostports01261.yaml,tiny,Pod,15,481,187,1,49,13,13,True,177602.72,185.42,[],[],
capabilities_baseline2153.yaml,tiny,Pod,23,481,204,1,49,14,14,True,177482.77,191.04,[],[],
selinuxoptions2255.yaml,tiny,Pod,19,481,187,1,49,13,13,True,177590.29,183.73,[],[],
product-cronjob.yaml,tiny,CronJob,15,420,176,1,25,7,7,True,93812.07,112.54,[],[],
ingress-http3.yaml,tiny,Ingress,24,4,0,1,2,0,0,True,7244.1,28.71,[],[],
good-pods18.yaml,tiny,Pod,10,481,161,1,49,11,11,True,178202.91,188.68,[],[],
resource618_18.yaml,tiny,Pod,10,481,187,2,49,13,13,True,177565.95,186.04,[],[],
seccompprofile_baseline01577.yaml,tiny,Pod,14,481,187,1,49,13,13,True,177675.44,186.43,[],[],
linkerd-edge-20.10.11_12.yaml,tiny,ClusterRoleBinding,16,12,0,2,4,0,0,True,6985.81,31.99,[],[],
ingress2364.yaml,tiny,Ingress,16,4,2,1,2,1,1,True,13596.55,37.21,[],[],
jobs21.yaml,tiny,Job,18,420,176,3,25,7,7,True,93770.62,116.18,[],[],
deployment2845.yaml,tiny,Deployment,51,422,137,18,26,7,7,True,97253.93,116.02,[],[],
podcontroller-bad282_29.yaml,tiny,CronJob,20,420,176,2,25,7,7,True,93744.09,114.09,[],[],
webapp93.yaml,tiny,Deployment,30,422,178,3,26,8,8,True,97199.15,123.01,[],[],
collection_2.yaml,tiny,Service,18,13,2,2,6,1,1,True,27563.88,40.79,[],[],
selinuxoptions2763.yaml,tiny,Pod,16,481,187,1,49,13,13,True,177819.19,193.62,[],[],
sysctls01547.yaml,tiny,Pod,20,481,187,1,49,13,13,True,177737.85,188.93,[],[],
deploy218_14.yaml,tiny,Deployment,91,422,169,10000,26,8,8,True,97029.14,125.12,[],[],
deployments50_6.yaml,tiny,Deployment,30,422,178,200,26,8,8,True,97192.26,124.34,[],[],
webapp73_1.yaml,tiny,Service,17,13,4,1,6,2,2,True,27554.93,46.96,[],[],
podcontroller-good16_1.yaml,tiny,CronJob,19,420,176,1,25,7,7,True,93708.03,112.33,[],[],
old-ingress-nginx-controller_7.yaml,tiny,Service,19,13,2,18,6,1,1,True,27876.05,40.66,[],[],
resource418_70.yaml,tiny,CronJob,21,420,176,1,25,7,7,True,94069.21,117.48,[],[],
service-account224.yaml,tiny,ServiceAccount,8,7,0,1,3,0,0,True,7003.98,28.74,[],[],
pod1193.yaml,tiny,Pod,8,481,187,1,49,13,13,True,177639.49,188.64,[],[],
pv_sample_1.yaml,tiny,PersistentVolumeClaim,11,7,3,1,2,1,1,True,13666.84,38.99,[],[],
buildkitd_1.yaml,tiny,Deployment,29,422,203,4,26,9,9,True,96751.1,134.72,[],[],
rbac430_1.yaml,tiny,RoleBinding,14,12,0,1,4,0,0,True,7006.72,29.59,[],[],
pod528_1.yaml,tiny,Pod,8,481,187,3,49,13,13,True,177661.73,189.26,[],[],
db-pv3.yaml,tiny,PersistentVolume,17,0,0,1,0,0,0,True,0.0,25.12,[],[],
role_binding16.yaml,tiny,ClusterRoleBinding,16,12,0,6,4,0,0,True,7297.1,31.33,[],[],
resource147_16.yaml,tiny,Pod,10,481,162,1,49,12,12,True,178793.62,176.09,[],[],
authorization-cluster-rolebinding.yaml,tiny,ClusterRoleBinding,13,12,0,1,4,0,0,True,7201.61,31.8,[],[],
mongo133.yaml,tiny,Deployment,35,422,178,8,26,8,8,True,98137.17,132.25,[],[],
mongo-express6.yaml,tiny,Deployment,29,422,178,6,26,8,8,True,97300.52,118.9,[],[],
pod-1.yaml,tiny,Pod,13,481,187,1,49,13,13,True,178120.71,186.05,[],[],
runasnonroot2174.yaml,tiny,Pod,18,481,187,1,49,13,13,True,177905.27,183.76,[],[],
deployment-sdw1.yaml,tiny,Deployment,40,422,203,288,26,9,9,True,96941.16,128.56,[],[],
03-contour4.yaml,tiny,Deployment,86,422,176,384,26,7,7,True,97260.68,162.82,[],[],
02_ingress_controller-1_deploy_14.yaml,tiny,Deployment,97,422,169,10000,26,8,8,True,97275.53,124.67,[],[],
prometheus203.yaml,tiny,ServiceAccount,8,7,0,5,3,0,0,True,7037.82,29.09,[],[],
pod_with_custom_configmap.yaml,tiny,Pod,16,481,187,1,49,13,13,True,178079.15,184.52,[],[],
storageclass168.yaml,tiny,StorageClass,15,3,3,52,1,1,1,True,9973.97,94.89,[],[],
deployment1298.yaml,tiny,Service,15,13,4,1,6,2,2,True,27343.25,46.37,[],[],
resource774_48.yaml,tiny,Deployment,26,422,178,2,26,8,8,True,97212.37,118.13,[],[],
privileged1888.yaml,tiny,Pod,17,481,213,1,49,15,15,True,177907.25,202.12,[],[],
resource460_22.yaml,tiny,CronJob,15,420,176,1,25,7,7,True,93636.92,107.88,[],[],
sysctls1693.yaml,tiny,Pod,15,481,187,6,49,13,13,True,177916.39,191.74,[],[],
restrictedvolumes7101.yaml,tiny,Pod,30,481,136,1,49,11,11,True,178848.46,170.72,[],[],
gotk-components9_23.yaml,tiny,Deployment,78,422,77,400,26,4,4,True,98498.73,89.11,[],[],
batch.v1.CronJob19.yaml,CronJob,STRUCTURAL_UNSAT,,,,,,1287,0,0,1,34841.53,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
master-deployment19.yaml,tiny,Service,16,13,4,1,6,2,2,True,27339.94,51.27,[],[],
capabilities_baseline2365.yaml,tiny,Pod,20,481,204,1,49,14,14,True,177832.86,205.21,[],[],
pod-anti-node-affinity.yaml,tiny,Pod,18,481,189,2,49,14,14,True,177855.14,195.88,[],[],
nvidia-driver-installer6.yaml,tiny,DaemonSet,56,423,226,320,26,11,11,True,96547.8,361.53,[],[],
reloader_1.yaml,tiny,ServiceAccount,8,7,0,1,3,0,0,True,7300.35,27.12,[],[],
ing49.yaml,tiny,Ingress,16,4,2,4,2,1,1,True,13375.72,38.66,[],[],
sysctls1464.yaml,tiny,Pod,15,481,187,5,49,13,13,True,177892.08,188.08,[],[],
manifest113_4.yaml,tiny,Deployment,50,422,177,54,26,7,7,True,97448.7,171.61,[],[],
004-vote-app-manifest_6.yaml,tiny,Deployment,26,422,178,1,26,8,8,True,97283.06,119.21,[],[],
persistvol.yaml,tiny,PersistentVolume,15,0,0,1,0,0,0,True,0.0,23.76,[],[],
operator12.yaml,tiny,Deployment,50,422,178,20,26,8,8,True,97307.12,136.69,[],[],
nginx-pod45.yaml,tiny,Pod,13,481,187,1,49,13,13,True,178115.36,185.41,[],[],
job159.yaml,tiny,Job,15,420,176,4,25,7,7,True,93989.37,113.36,[],[],
procmount0855.yaml,tiny,Pod,22,481,217,1,49,15,15,True,177627.29,213.52,[],[],
resource463.yaml,tiny,Pod,12,481,187,1,49,13,13,True,179779.83,238.28,[],[],
lights.yaml,tiny,Deployment,21,422,178,1,26,8,8,True,100400.9,129.02,[],[],
gotk-components39_15.yaml,tiny,ServiceAccount,8,7,0,4,3,0,0,True,7019.62,28.71,[],[],
dashboard-ingress15.yaml,Ingress,STRUCTURAL_UNSAT,,,,,,12,0,0,1,2370.8,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
deployment6398_1.yaml,tiny,Deployment,56,422,176,384,26,7,7,True,97577.97,109.86,[],[],
deployment4954_1.yaml,tiny,Deployment,25,422,178,1,26,8,8,True,97366.72,122.45,[],[],
external-dns39_4.yaml,tiny,Deployment,28,422,178,5,26,8,8,True,97380.45,121.33,[],[],
rbac.authorization.k8s.io.v1alpha1.ClusterRole40.yaml,tiny,ClusterRole,0,0,0,0,0,0,0,,0.0,0.0,,,CRITICAL: 'NoneType' object is not iterable
seccompprofile_restricted344.yaml,tiny,Pod,26,481,136,1,49,11,11,True,178694.85,187.9,[],[],
patchedResource-fourth2.yaml,tiny,Deployment,36,422,178,1,26,8,8,True,97443.65,117.59,[],[],
heapster_3.yaml,tiny,Service,16,13,2,3,6,1,1,True,27875.62,45.0,[],[],
manifest367_12.yaml,tiny,ServiceAccount,9,7,0,5,3,0,0,True,6989.29,27.55,[],[],
capabilities_baseline01443.yaml,tiny,Pod,19,481,204,169,49,14,14,True,177684.6,198.83,[],[],
api59.yaml,tiny,Deployment,21,422,178,1,26,8,8,True,97451.28,123.23,[],[],
scrape-products-cronjob.yaml,tiny,CronJob,15,420,176,1,25,7,7,True,93939.5,113.67,[],[],
restrictedvolumes363.yaml,tiny,Pod,22,481,187,1,49,13,13,True,178064.21,186.81,[],[],
resource772_25.yaml,tiny,CronJob,17,420,201,2,25,8,8,True,93712.43,130.97,[],[],
web15_2.yaml,tiny,Secret,8,14,0,1,4,0,0,True,6998.01,30.46,[],[],
runasnonroot3197.yaml,tiny,Pod,15,481,187,1,49,13,13,True,177796.91,192.86,[],[],
adminer9.yaml,tiny,Deployment,22,422,176,3,26,7,7,True,97435.65,114.98,[],[],
elasticsearch-pvc3_1.yaml,tiny,PersistentVolumeClaim,12,7,3,1,2,1,1,True,13645.03,32.66,[],[],
app-v2-deployment_1.yaml,tiny,Service,15,13,4,1,6,2,2,True,27321.52,44.86,[],[],
good-resources4.yaml,tiny,Pod,11,481,187,2,49,13,13,True,178005.68,179.99,[],[],
app-sleep1_1.yaml,tiny,Service,18,13,2,2,6,1,1,True,27790.28,43.14,[],[],
test-pod4.yaml,tiny,Pod,22,481,187,8,49,13,13,True,177793.52,194.81,[],[],
server-deployment7.yaml,tiny,Deployment,24,422,176,7,26,7,7,True,97755.96,111.79,[],[],
hostnamespaces1873.yaml,tiny,Pod,12,481,191,1,49,14,14,True,177815.48,193.05,[],[],
runasnonroot3350.yaml,tiny,Pod,21,481,187,1,49,13,13,True,177886.44,185.13,[],[],
n8n-deployment_7.yaml,tiny,Service,20,13,2,1,6,1,1,True,27923.92,39.55,[],[],
v0.13.12.metallb-frr1_20.yaml,tiny,Secret,5,14,0,1,4,0,0,True,7004.33,28.04,[],[],
webapp56_1.yaml,tiny,Service,17,13,4,1,6,2,2,True,27385.71,49.21,[],[],
apparmorprofile1432.yaml,tiny,Pod,29,481,136,1,49,11,11,True,179616.35,174.73,[],[],
restrictedvolumes10170.yaml,tiny,Pod,21,481,187,1,49,13,13,True,177979.82,190.99,[],[],
nginx112.yaml,tiny,Deployment,29,422,186,1,26,8,8,True,97289.28,119.49,[],[],
windowshostprocess1445.yaml,tiny,Pod,18,481,195,1,49,15,15,True,177401.69,200.84,[],[],
restrictedvolumes0670.yaml,tiny,Pod,21,481,204,1,49,14,14,True,177587.63,227.93,[],[],
admission-webhook7_1.yaml,tiny,Deployment,35,422,178,2,26,8,8,True,97271.77,120.28,[],[],
ingress-controller50_6.yaml,tiny,RoleBinding,17,12,0,6,4,0,0,True,7264.34,30.04,[],[],
release-0.8.0_10.yaml,tiny,Service,15,13,2,1,6,1,1,True,27795.15,39.34,[],[],
pvc1167.yaml,tiny,PersistentVolumeClaim,10,7,3,1,2,1,1,True,13607.87,34.43,[],[],
vproapp-service20.yaml,tiny,Service,14,13,2,2,6,1,1,True,27763.55,43.7,[],[],
deployment5032.yaml,tiny,Deployment,21,422,176,1,26,7,7,True,97462.44,113.73,[],[],
runasnonroot0355.yaml,tiny,Pod,20,481,187,1,49,13,13,True,177860.77,183.51,[],[],
k8smanifest1.yaml,tiny,Deployment,25,422,176,1,26,7,7,True,97682.8,116.99,[],[],
resource464_43.yaml,tiny,Deployment,27,422,178,1,26,8,8,True,97125.83,179.56,[],[],
podcontroller-bad81_27.yaml,tiny,CronJob,21,420,176,2,25,7,7,True,94035.87,129.1,[],[],
sysctls0151.yaml,tiny,Pod,11,481,187,1,49,13,13,True,177854.13,184.95,[],[],
seccompprofile_baseline219.yaml,tiny,Pod,15,481,187,1,49,13,13,True,178005.97,182.35,[],[],
bootstrap.secret_1.yaml,tiny,ClusterRoleBinding,13,12,0,1,4,0,0,True,7003.99,29.69,[],[],
sleep67.yaml,tiny,ServiceAccount,4,7,0,1,3,0,0,True,7262.03,29.52,[],[],
runasnonroot0727.yaml,tiny,Pod,13,481,187,1,49,13,13,True,177935.26,187.24,[],[],
emailservice8_1.yaml,tiny,Service,15,13,2,1,6,1,1,True,27639.04,41.84,[],[],
chainsaw-step-02-apply-511.yaml,tiny,StatefulSet,23,424,176,2,26,7,7,True,97616.06,113.28,[],[],
health-check-example.yaml,tiny,Pod,16,481,187,6,49,13,13,True,177986.82,187.47,[],[],
transaction_1.yaml,tiny,Deployment,32,422,178,16,26,8,8,True,97164.42,126.13,[],[],
kafka1_14.yaml,tiny,Deployment,38,422,178,8,26,8,8,True,97215.16,116.69,[],[],
selinuxoptions0780.yaml,tiny,Pod,19,481,187,1,49,13,13,True,177950.8,187.19,[],[],
postgres_deployment2.yaml,tiny,Deployment,31,422,178,3,26,8,8,True,97263.77,124.97,[],[],
resource418_84.yaml,tiny,Deployment,22,422,178,2,26,8,8,True,97123.78,153.22,[],[],
sc-pvc3.yaml,tiny,PersistentVolumeClaim,12,7,3,1,2,1,1,True,13371.42,31.05,[],[],
privileged0138.yaml,tiny,Pod,13,481,213,1,49,15,15,True,177398.87,196.5,[],[],
podcontroller-good168.yaml,tiny,Deployment,20,422,178,1,26,8,8,True,97355.64,123.07,[],[],
podcontroller-bad271_5.yaml,tiny,Deployment,24,422,178,2,26,8,8,True,97167.03,115.57,[],[],
selinuxoptions4427.yaml,tiny,Pod,22,481,187,1,49,13,13,True,177882.17,186.12,[],[],
windowshostprocess1162.yaml,tiny,Pod,31,481,144,1,49,13,13,True,178007.85,185.63,[],[],
nginx-ingress-https1.yaml,tiny,Ingress,25,4,0,4,2,0,0,True,7265.05,25.82,[],[],
typha-horizontal-autoscaler-clusterrolebinding9.yaml,tiny,ClusterRoleBinding,16,12,0,1,4,0,0,True,7001.09,28.25,[],[],
allowprivilegeescalation1124.yaml,tiny,Pod,17,481,213,1,49,15,15,True,177549.72,205.97,[],[],
hostnamespaces0355.yaml,tiny,Pod,12,481,191,1,49,14,14,True,177738.47,188.15,[],[],
nginx-deployment23.yaml,tiny,Deployment,24,422,176,1,26,7,7,True,97414.23,111.39,[],[],
procmount0707.yaml,tiny,Pod,15,481,217,1,49,15,15,True,177324.92,196.63,[],[],
services170.yaml,tiny,Service,17,13,2,1,6,1,1,True,27789.55,41.64,[],[],
procmount0456.yaml,tiny,Pod,13,481,217,1,49,15,15,True,177192.9,197.59,[],[],
06-efs-dynamic_1.yaml,tiny,Pod,17,481,190,1,49,14,14,True,177773.48,192.74,[],[],
deployment4289.yaml,tiny,Deployment,29,422,176,4,26,7,7,True,97460.1,114.79,[],[],
labellingnfs_3.yaml,tiny,PersistentVolume,15,0,0,1,0,0,0,True,0.0,25.61,[],[],
redis-single_2.yaml,tiny,Service,16,13,2,1,6,1,1,True,27950.54,38.8,[],[],
mongo-express.deployment_1.yaml,tiny,Service,17,13,4,1,6,2,2,True,27412.15,47.03,[],[],
resource463_7.yaml,tiny,Pod,12,481,187,1,49,13,13,True,177909.81,196.67,[],[],
service1580.yaml,tiny,Service,16,13,2,2,6,1,1,True,27860.12,44.37,[],[],
shopfront-service45_1.yaml,tiny,Deployment,28,422,178,1,26,8,8,True,97187.96,119.72,[],[],
node3-statefulset.yaml,tiny,ServiceAccount,5,7,0,1,3,0,0,True,7247.2,26.84,[],[],
podcontroller-bad43_25.yaml,tiny,Deployment,19,422,178,2,26,8,8,True,97191.23,124.2,[],[],
pod280.yaml,tiny,Pod,10,481,187,2,49,13,13,True,177996.59,195.52,[],[],
config-consul_18.yaml,tiny,Deployment,26,422,178,16,26,8,8,True,97326.76,123.46,[],[],
loki21_1.yaml,tiny,Service,15,13,2,1,6,1,1,True,27694.28,38.83,[],[],
wordpress-deployment27.yaml,tiny,Service,15,13,4,2,6,2,2,True,27757.52,47.77,[],[],
privileged0717.yaml,tiny,Pod,15,481,187,1,49,13,13,True,177754.6,224.76,[],[],
pv-dags.yaml,tiny,PersistentVolume,15,0,0,2,0,0,0,True,0.01,25.19,[],[],
ingress-bad13_1.yaml,Ingress,STRUCTURAL_UNSAT,,,,,,16,0,0,2,2482.33,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,{'error': 'STRUCTURAL_UNSAT'},Estructura base del manifest inv�lida seg�n modelo UVL
deployment3658.yaml,tiny,Deployment,36,422,178,8,26,8,8,True,97305.63,116.39,[],[],
28-user-db-svc5.yaml,tiny,Service,15,13,2,1,6,1,1,True,27963.95,38.79,[],[],
resource773_36.yaml,tiny,CronJob,21,420,176,1,25,7,7,True,94108.89,134.57,[],[],
ingress-controller34_8.yaml,tiny,Service,30,13,4,108,6,2,2,True,27321.58,52.71,[],[],
restrictedvolumes16174.yaml,tiny,Pod,23,481,187,1,49,13,13,True,178197.29,184.1,[],[],
patch-ci_1.yaml,tiny,DaemonSet,18,423,185,1,26,8,8,True,97245.44,139.63,[],[],
pod-good43_3.yaml,tiny,Pod,8,481,187,1,49,13,13,True,177976.37,185.33,[],[],
sts-mysql_local.yaml,tiny,StatefulSet,73,424,176,6960,26,7,7,True,98106.53,366.8,[],[],
sysctls01058.yaml,tiny,Pod,15,481,187,1,49,13,13,True,178217.15,198.76,[],[],
hostnamespaces2520.yaml,tiny,Pod,12,481,191,1,49,14,14,True,177762.87,194.84,[],[],
manex.yaml,tiny,Pod,21,481,187,2,49,13,13,True,177983.03,184.41,[],[],
service11007.yaml,tiny,Service,12,13,2,1,6,1,1,True,27624.22,48.27,[],[],
0-rbac3_1.yaml,tiny,ClusterRoleBinding,16,12,0,1,4,0,0,True,7237.22,30.01,[],[],
resource305_18.yaml,tiny,Deployment,19,422,178,2,26,8,8,True,97356.49,120.93,[],[],
redis-pod22.yaml,tiny,Pod,10,481,187,1,49,13,13,True,178040.22,182.42,[],[],
notification-controller5_4.yaml,tiny,Service,20,13,2,3,6,1,1,True,27702.71,39.69,[],[],
db-news.yaml,tiny,Pod,16,481,187,1,49,13,13,True,178348.41,186.63,[],[],
nginx-with-annotation3.yaml,tiny,Pod,16,481,187,6,49,13,13,True,178563.93,195.89,[],[],
pod848.yaml,tiny,Pod,20,481,187,4,49,13,13,True,178401.41,184.14,[],[],
injection_11.yaml,tiny,Pod,12,481,198,1,49,15,15,True,177442.55,197.22,[],[],
2-cluster-role-binding14.yaml,tiny,ClusterRoleBinding,16,12,0,3,4,0,0,True,7046.25,29.76,[],[],
6-volumenes_4.yaml,tiny,Pod,20,481,187,756,49,13,13,True,178348.74,200.12,[],[],
resource464_65.yaml,tiny,CronJob,22,420,176,1,25,7,7,True,93954.88,144.18,[],[],
capabilities_baseline0239.yaml,tiny,Pod,19,481,204,169,49,14,14,True,178220.56,190.75,[],[],
cm-volume-pod1.yaml,tiny,Pod,20,481,187,1,49,13,13,True,178372.78,188.08,[],[],
