Feature,Midle,Turned,Value
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_clientConfig_service_port,MutatingWebhookConfiguration_webhooks_clientConfig_service_port,port,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_clientConfig_url,MutatingWebhookConfiguration_webhooks_clientConfig_url,url,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_clientConfig_url_nameStr,MutatingWebhookConfiguration_webhooks_clientConfig_url_nameStr,nameStr,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_name,MutatingWebhookConfiguration_webhooks_name,name,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_sideEffects,MutatingWebhookConfiguration_webhooks_sideEffects,sideEffects,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_sideEffects_None,MutatingWebhookConfiguration_webhooks_sideEffects_None,None,None
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_sideEffects_NoneOnDryRun,MutatingWebhookConfiguration_webhooks_sideEffects_NoneOnDryRun,NoneOnDryRun,NoneOnDryRun
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_failurePolicy,MutatingWebhookConfiguration_webhooks_failurePolicy,failurePolicy,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_failurePolicy_Fail,MutatingWebhookConfiguration_webhooks_failurePolicy_Fail,Fail,Fail
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_failurePolicy_Ignore,MutatingWebhookConfiguration_webhooks_failurePolicy_Ignore,Ignore,Ignore
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchConditions,MutatingWebhookConfiguration_webhooks_matchConditions,matchConditions,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchConditions_expression,MutatingWebhookConfiguration_webhooks_matchConditions_expression,expression,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchConditions_name,MutatingWebhookConfiguration_webhooks_matchConditions_name,name,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchPolicy,MutatingWebhookConfiguration_webhooks_matchPolicy,matchPolicy,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchPolicy_apps,MutatingWebhookConfiguration_webhooks_matchPolicy_apps,apps,apps
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchPolicy_deployments,MutatingWebhookConfiguration_webhooks_matchPolicy_deployments,deployments,deployments
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchPolicy_Equivalent,MutatingWebhookConfiguration_webhooks_matchPolicy_Equivalent,Equivalent,Equivalent
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchPolicy_rules,MutatingWebhookConfiguration_webhooks_matchPolicy_rules,rules,rules
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchPolicy_v1,MutatingWebhookConfiguration_webhooks_matchPolicy_v1,v1,v1
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_matchPolicy_Exact,MutatingWebhookConfiguration_webhooks_matchPolicy_Exact,Exact,Exact
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector,MutatingWebhookConfiguration_webhooks_namespaceSelector,namespaceSelector,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions,matchExpressions,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_key,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_key,key,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator,operator,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_Exists,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_Exists,Exists,Exists
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_NotIn,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_NotIn,NotIn,NotIn
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_In,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_In,In,In
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_DoesNotExist,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_operator_DoesNotExist,DoesNotExist,DoesNotExist
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_values,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_values,values,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_values_StringValue,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchExpressions_values_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels,matchLabels,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels_KeyMap,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels_KeyMap,KeyMap,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels_ValueMap,MutatingWebhookConfiguration_webhooks_namespaceSelector_matchLabels_ValueMap,ValueMap,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector,MutatingWebhookConfiguration_webhooks_objectSelector,objectSelector,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions,matchExpressions,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_key,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_key,key,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator,operator,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_Exists,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_Exists,Exists,Exists
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_NotIn,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_NotIn,NotIn,NotIn
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_In,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_In,In,In
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_DoesNotExist,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_operator_DoesNotExist,DoesNotExist,DoesNotExist
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_values,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_values,values,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_values_StringValue,MutatingWebhookConfiguration_webhooks_objectSelector_matchExpressions_values_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchLabels,MutatingWebhookConfiguration_webhooks_objectSelector_matchLabels,matchLabels,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchLabels_KeyMap,MutatingWebhookConfiguration_webhooks_objectSelector_matchLabels_KeyMap,KeyMap,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_objectSelector_matchLabels_ValueMap,MutatingWebhookConfiguration_webhooks_objectSelector_matchLabels_ValueMap,ValueMap,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_reinvocationPolicy,MutatingWebhookConfiguration_webhooks_reinvocationPolicy,reinvocationPolicy,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_reinvocationPolicy_IfNeeded,MutatingWebhookConfiguration_webhooks_reinvocationPolicy_IfNeeded,IfNeeded,IfNeeded
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_reinvocationPolicy_Never,MutatingWebhookConfiguration_webhooks_reinvocationPolicy_Never,Never,Never
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules,MutatingWebhookConfiguration_webhooks_rules,rules,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_apiGroups,MutatingWebhookConfiguration_webhooks_rules_apiGroups,apiGroups,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_apiGroups_StringValue,MutatingWebhookConfiguration_webhooks_rules_apiGroups_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_apiVersions,MutatingWebhookConfiguration_webhooks_rules_apiVersions,apiVersions,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_apiVersions_StringValue,MutatingWebhookConfiguration_webhooks_rules_apiVersions_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_operations,MutatingWebhookConfiguration_webhooks_rules_operations,operations,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_operations_StringValue,MutatingWebhookConfiguration_webhooks_rules_operations_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_resources,MutatingWebhookConfiguration_webhooks_rules_resources,resources,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_resources_StringValue,MutatingWebhookConfiguration_webhooks_rules_resources_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_scope,MutatingWebhookConfiguration_webhooks_rules_scope,scope,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_scope_Cluster,MutatingWebhookConfiguration_webhooks_rules_scope_Cluster,Cluster,Cluster
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_scope_Namespaced,MutatingWebhookConfiguration_webhooks_rules_scope_Namespaced,Namespaced,Namespaced
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_rules_scope_estrella,MutatingWebhookConfiguration_webhooks_rules_scope_estrella,estrella,estrella
io_k8s_api_admissionregistration_v1_MutatingWebhookConfiguration_webhooks_timeoutSeconds,MutatingWebhookConfiguration_webhooks_timeoutSeconds,timeoutSeconds,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList,MutatingWebhookConfigurationList,MutatingWebhookConfigurationList,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items,MutatingWebhookConfigurationList_items,items,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_apiVersion,MutatingWebhookConfigurationList_items_apiVersion,apiVersion,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_kind,MutatingWebhookConfigurationList_items_kind,kind,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata,MutatingWebhookConfigurationList_items_metadata,metadata,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_annotations,MutatingWebhookConfigurationList_items_metadata_annotations,annotations,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_annotations_KeyMap,MutatingWebhookConfigurationList_items_metadata_annotations_KeyMap,KeyMap,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_annotations_ValueMap,MutatingWebhookConfigurationList_items_metadata_annotations_ValueMap,ValueMap,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_creationTimestamp,MutatingWebhookConfigurationList_items_metadata_creationTimestamp,creationTimestamp,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_creationTimestamp_Time,MutatingWebhookConfigurationList_items_metadata_creationTimestamp_Time,Time,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_creationTimestamp_isNull,MutatingWebhookConfigurationList_items_metadata_creationTimestamp_isNull,isNull,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_deletionGracePeriodSeconds,MutatingWebhookConfigurationList_items_metadata_deletionGracePeriodSeconds,deletionGracePeriodSeconds,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_deletionTimestamp,MutatingWebhookConfigurationList_items_metadata_deletionTimestamp,deletionTimestamp,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_deletionTimestamp_Time,MutatingWebhookConfigurationList_items_metadata_deletionTimestamp_Time,Time,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_finalizers,MutatingWebhookConfigurationList_items_metadata_finalizers,finalizers,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_finalizers_StringValue,MutatingWebhookConfigurationList_items_metadata_finalizers_StringValue,StringValue,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_generateName,MutatingWebhookConfigurationList_items_metadata_generateName,generateName,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_generation,MutatingWebhookConfigurationList_items_metadata_generation,generation,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_labels,MutatingWebhookConfigurationList_items_metadata_labels,labels,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_labels_KeyMap,MutatingWebhookConfigurationList_items_metadata_labels_KeyMap,KeyMap,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_labels_ValueMap,MutatingWebhookConfigurationList_items_metadata_labels_ValueMap,ValueMap,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_managedFields,MutatingWebhookConfigurationList_items_metadata_managedFields,managedFields,-
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_managedFields_apiVersion,MutatingWebhookConfigurationList_items_metadata_managedFields_apiVersion,apiVersion,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_managedFields_fieldsType,MutatingWebhookConfigurationList_items_metadata_managedFields_fieldsType,fieldsType,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1,MutatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1,fieldsV1,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1_FieldsV1,MutatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1_FieldsV1,FieldsV1,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1_isEmpty02,MutatingWebhookConfigurationList_items_metadata_managedFields_fieldsV1_isEmpty02,isEmpty02,
io_k8s_api_admissionregistration_v1_MutatingWebhookConfigurationList_items_metadata_managedFields_manager,MutatingWebhookConfigurationList_items_metadata_managedFields_manager,manager,
